"ClipID","MEDIA_FILE","CODEC","MD5SUM","DURATION"
"1929","HVC1929.mp4","H.264/MPEG4 AVC High Profile Level 3.2","17dc4426b2ee859b4cb8c70c837fb6da","90"
"1931","HVC1931.mp4","H.264/MPEG4 AVC High Profile Level 3.2","d14674da970a345fb44fdfe14eb13af9","62"
"1932","HVC1932.mp4","H.264/MPEG4 AVC High Profile Level 3.2","8e95d1a46de84cdb007119e0caad6045","71"
"1933","HVC1933.mp4","H.264/MPEG4 AVC High Profile Level 3.2","188d904359438cd3396b715e2f08f17b","81"
"1936","HVC1936.mp4","H.264/MPEG4 AVC High Profile Level 1.2","cefb74e1c32fda2ecc456ded9bba85ac","20"
"1937","HVC1937.mp4","H.264/MPEG4 AVC High Profile Level 3.2","4584d070cad6797d42139695b3fa6200","23"
"1940","HVC1940.mp4","H.264/MPEG4 AVC High Profile Level 3.2","f47cb0265364aaee3542bd0065fee41c","29"
"1941","HVC1941.mp4","H.264/MPEG4 AVC High Profile Level 3.2","408a6cb95d9caa45a79887bdc61f7409","40"
"1942","HVC1942.mp4","H.264/MPEG4 AVC High Profile Level 3.2","6f1216a195afc58ccc8768ed586bc92c","13"
"1943","HVC1943.mp4","H.264/MPEG4 AVC High Profile Level 3.2","0708056c9944d558ac60617a2e5fed62","23"
"1947","HVC1947.mp4","H.264/MPEG4 AVC High Profile Level 3.2","28553f77935a75344afa0d7009869f10","40"
"1951","HVC1951.mp4","H.264/MPEG4 AVC High Profile Level 3.2","cb8a856b3a7df1155ef0a2f52a03bf31","27"
"1956","HVC1956.mp4","H.264/MPEG4 AVC High Profile Level 2","93f4c6a42f2506626b849bf6e5974b4c","290"
"1958","HVC1958.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8a1aa53d1af228272c5c60d71d12ae99","168"
"1967","HVC1967.mp4","H.264/MPEG4 AVC High Profile Level 3.1","28ed21ecfcc5a45ec53e676d46b06db6","210"
"1969","HVC1969.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1e3d8e8f4031682028b3f559aafca49c","72"
"1973","HVC1973.mp4","H.264/MPEG4 AVC High Profile Level 3","d9640ee436bece4bc8830e10fc8974bb","52"
"1994","HVC1994.mp4","H.264/MPEG4 AVC High Profile Level 3.1","792532b618b9a0b1d61148f349e2c73c","23"
"1997","HVC1997.mp4","H.264/MPEG4 AVC High Profile Level 2.1","be7ba2d308e57c3c591787b07cbc620b","17"
"2002","HVC2002.mp4","H.264/MPEG4 AVC High Profile Level 3","80a620a11a1950d714711e950671a746","16"
"2007","HVC2007.mp4","H.264/MPEG4 AVC High Profile Level 3","7db09d3490a015a9933b5c144a4d92dc","18"
"2008","HVC2008.mp4","H.264/MPEG4 AVC High Profile Level 3.1","67607db3e348da744fc4371e0b88d44f","19"
"2013","HVC2013.mp4","H.264/MPEG4 AVC High Profile Level 3.1","87fc11bc8e8cc5648da5def2c3f97621","359"
"2022","HVC2022.mp4","H.264/MPEG4 AVC High Profile Level 1.3","7d32c96b1041be3e4f95d3d8802f8b2e","68"
"2025","HVC2025.mp4","H.264/MPEG4 AVC High Profile Level 2","0cbf2c7f54a9b7a08567b4a4f7ca5892","59"
"2030","HVC2030.mp4","H.264/MPEG4 AVC High Profile Level 2","c31b979df77cd51ee14beaf1b83d2295","114"
"2032","HVC2032.mp4","H.264/MPEG4 AVC High Profile Level 1.3","c1820f0095ef5402656239d091fef34a","67"
"2036","HVC2036.mp4","H.264/MPEG4 AVC High Profile Level 2","3a4071c57dea377a50cf40f6fb8ec1f7","211"
"2039","HVC2039.mp4","H.264/MPEG4 AVC High Profile Level 3","d6f3aea068e6d157107ab380c26806e9","82"
"2046","HVC2046.mp4","H.264/MPEG4 AVC High Profile Level 2","f4afcae195aa43f19b1ea2860ab3a2ba","385"
"2047","HVC2047.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6bac99b9bc6fc0bb85fee74b4e6d1277","50"
"2049","HVC2049.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0af0e05ced927daf8325b85bda25c3f0","100"
"2066","HVC2066.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a8b08c8003342f645a8a5544fbf5f95c","38"
"2072","HVC2072.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f7fbce3f0268b17258c52f3f6d3d5dac","180"
"2074","HVC2074.mp4","H.264/MPEG4 AVC High Profile Level 3.1","93e92b965ee213330ef9b0d4cba4976e","60"
"2075","HVC2075.mp4","H.264/MPEG4 AVC High Profile Level 3","1e63317682dc200a20442845fe97e45a","69"
"2087","HVC2087.mp4","H.264/MPEG4 AVC High Profile Level 2.1","c01e6eaa6523654edb6067ae9a9fc31d","35"
"2093","HVC2093.mp4","H.264/MPEG4 AVC High Profile Level 2","ca89c8681b910cc0b8066a428deb661a","79"
"2128","HVC2128.mp4","H.264/MPEG4 AVC High Profile Level 3.1","59fa01bbe84857cb946f6b574ccc1631","111"
"2136","HVC2136.mp4","H.264/MPEG4 AVC High Profile Level 2.1","980bf85739d4985d38e04274eca3cd8f","42"
"2138","HVC2138.mp4","H.264/MPEG4 AVC High Profile Level 2.1","ecfee54d502f218c7bf530ea8458d700","93"
"2144","HVC2144.mp4","H.264/MPEG4 AVC High Profile Level 2","1d273aafadea59042811778d5db1427f","77"
"2145","HVC2145.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7a57ef0d5870c59c67268d1f284905a9","139"
"2146","HVC2146.mp4","H.264/MPEG4 AVC High Profile Level 1.3","a939e3a82108a8987e43429e2cd89574","17"
"2148","HVC2148.mp4","H.264/MPEG4 AVC High Profile Level 2.1","604d6dedd9d872526f2894855079a5fb","16"
"2149","HVC2149.mp4","H.264/MPEG4 AVC High Profile Level 2.1","aa0bdf44edc4379c4d76a48027205524","10"
"2150","HVC2150.mp4","H.264/MPEG4 AVC High Profile Level 2.1","76a21d92878dc0b53c939f52e7cf8992","15"
"2184","HVC2184.mp4","H.264/MPEG4 AVC High Profile Level 3.1","86583e81ea5a2501f48b6a25edb17449","160"
"2186","HVC2186.mp4","H.264/MPEG4 AVC High Profile Level 3.1","75607d87e34338fe6d685379fca16c47","108"
"2188","HVC2188.mp4","H.264/MPEG4 AVC High Profile Level 3.1","74552b164c7a90765989713c395e6869","115"
"2190","HVC2190.mp4","H.264/MPEG4 AVC High Profile Level 3","4b50035591cfe566fd5717f026f65143","79"
"2192","HVC2192.mp4","H.264/MPEG4 AVC High Profile Level 2.2","5275059838c93c6fa515e326fc3d9c87","99"
"2197","HVC2197.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ef2af93c813d8862c8957fe87f4ba8f5","211"
"2205","HVC2205.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a9076d23f98ab6cef48dc20a47cd6cc0","204"
"2218","HVC2218.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ed615c2644aceaeef672eb2b55a7b4eb","44"
"2227","HVC2227.mp4","H.264/MPEG4 AVC High Profile Level 3","76b9ee1a9db9c7b459f437f51dcdef70","75"
"2235","HVC2235.mp4","H.264/MPEG4 AVC High Profile Level 3.1","4c614df9ef6e4ef0c609ee7b93b4521d","465"
"2236","HVC2236.mp4","H.264/MPEG4 AVC High Profile Level 3.1","cefc21b9b72bc2bf056e6318028d4513","154"
"2250","HVC2250.mp4","H.264/MPEG4 AVC High Profile Level 3","2b18c2981199cd1caab711afbf3ea264","95"
"2253","HVC2253.mp4","H.264/MPEG4 AVC High Profile Level 3.1","20f3c8be1326b4cedae66adfcd77e99c","584"
"2262","HVC2262.mp4","H.264/MPEG4 AVC High Profile Level 3.1","76daee0f70e69b395c050a89bf606f1e","66"
"2274","HVC2274.mp4","H.264/MPEG4 AVC High Profile Level 3","fcf563abc91e0650a03348ff07fe946c","62"
"2295","HVC2295.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7e6c48b2c7ed8f3b76ea49727ecae052","124"
"2302","HVC2302.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0c7926c153084ffdc32bb6f2b0e7da57","13"
"2303","HVC2303.mp4","H.264/MPEG4 AVC High Profile Level 3.1","bc429a0f7dff7d25aaddfb3c9595fb2c","246"
"2309","HVC2309.mp4","H.264/MPEG4 AVC High Profile Level 2.1","3f66eb91aca51aaedd5bb4704cb87983","51"
"2312","HVC2312.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9642b4cad7b8ccff28805a3f5845f994","657"
"2316","HVC2316.mp4","H.264/MPEG4 AVC High Profile Level 3","dea9967a9712ccd3aa0262788049d1bd","391"
"2318","HVC2318.mp4","H.264/MPEG4 AVC High Profile Level 3","1920a72fb862ebcfc0abab9cab3f3e3b","69"
"2319","HVC2319.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1b446cc1971496bf6e26ead96a85aca3","79"
"2322","HVC2322.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1cb76c89ff1bef743ccfb8fffc10dd68","81"
"2323","HVC2323.mp4","H.264/MPEG4 AVC High Profile Level 1.3","75d354f2b9c6f008c672251b5eb3cb73","233"
"2336","HVC2336.mp4","H.264/MPEG4 AVC High Profile Level 3","4853b71a4742ec63c6fbcc96d740716b","69"
"2356","HVC2356.mp4","H.264/MPEG4 AVC High Profile Level 2.1","c7329adfab988af685d5bb2ffc2ed39a","351"
"2357","HVC2357.mp4","H.264/MPEG4 AVC High Profile Level 2.1","5e9074d00f171467256f35be1dae8bd3","497"
"2359","HVC2359.mp4","H.264/MPEG4 AVC High Profile Level 3","69af77a91f80b155caf2a0b9bad8c43a","10"
"2360","HVC2360.mp4","H.264/MPEG4 AVC High Profile Level 2.1","d20fc3968d14474ac7d9b7fe392910f8","120"
"2362","HVC2362.mp4","H.264/MPEG4 AVC High Profile Level 3.1","edbe938e1dc9b8ba143ea5b55cd9448e","155"
"2363","HVC2363.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5a1f1f82006eb01681415dce13debc59","102"
"2365","HVC2365.mp4","H.264/MPEG4 AVC High Profile Level 3","84c7d8c9edaf7335bb415b186374ca87","67"
"2366","HVC2366.mp4","H.264/MPEG4 AVC High Profile Level 3.1","cf75af6f83418db9120c25a6ee39b344","222"
"2367","HVC2367.mp4","H.264/MPEG4 AVC High Profile Level 1.2","b4a09943b69137d987ee74733665b30a","19"
"2368","HVC2368.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0624051ddc15bc3dc0d5d69facfa5e46","89"
"2369","HVC2369.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7014e46f3ce1f745d98f146fe436f5bd","193"
"2370","HVC2370.mp4","H.264/MPEG4 AVC High Profile Level 3.1","d71d07c9e05b9b0735f866b77ef91fc6","18"
"2372","HVC2372.mp4","H.264/MPEG4 AVC High Profile Level 2.1","0473f7d82d6e8b0ecc03aee5bfcd06d2","215"
"2373","HVC2373.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6b1e7db254d9902913f7f86dfbf3ca6b","29"
"2374","HVC2374.mp4","H.264/MPEG4 AVC High Profile Level 3.1","bbc1e149c8d74b435cb902802d312a7d","129"
"2376","HVC2376.mp4","H.264/MPEG4 AVC High Profile Level 3.1","da2cdc57fd28af569181a97a075b3e4d","30"
"2377","HVC2377.mp4","H.264/MPEG4 AVC High Profile Level 3.1","493c90a2c229953126850bda0158a87e","360"
"2378","HVC2378.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b5abc72a19fb68b6e82315e47221dfdc","162"
"2381","HVC2381.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3f6b10fee0bc5f043be0e73f522ea75b","16"
"2383","HVC2383.mp4","H.264/MPEG4 AVC High Profile Level 3","b9804d1e37910afcf4864c867b462dc0","12"
"2384","HVC2384.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b1ab1f09a3d230da6e7770e36a225614","65"
"2386","HVC2386.mp4","H.264/MPEG4 AVC High Profile Level 2.1","481e5174f9f5fea3d377f7de845f63f2","125"
"2388","HVC2388.mp4","H.264/MPEG4 AVC High Profile Level 3.1","08dcbc841abeb11e49ae522d215616e0","20"
"2389","HVC2389.mp4","H.264/MPEG4 AVC High Profile Level 2.1","491c7522586a835b33bf5b7de00f40cb","79"
"2391","HVC2391.mp4","H.264/MPEG4 AVC High Profile Level 3.1","dc3c1051b6659cd58db3efe6070a084a","162"
"2395","HVC2395.mp4","H.264/MPEG4 AVC High Profile Level 2","84a99341040d3b767fef9c712901800e","144"
"2397","HVC2397.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5e050313d7fd85e15487e127fb4eb221","45"
"2403","HVC2403.mp4","H.264/MPEG4 AVC High Profile Level 3","c92863c8c43a13c936b0075af6041594","42"
"2407","HVC2407.mp4","H.264/MPEG4 AVC High Profile Level 2.1","29c7e04224ddd0fea355358ef9f2a364","235"
"2408","HVC2408.mp4","H.264/MPEG4 AVC High Profile Level 3","c7fc9b4d20fc8ade3e52d57c70fe1a70","283"
"2410","HVC2410.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3c7afcf3fe2e5c5c8290b1a7020580bd","222"
"2430","HVC2430.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3029cefad7fd3c785ed4b8a3e0862759","97"
"2434","HVC2434.mp4","H.264/MPEG4 AVC High Profile Level 2","e2e88d166b0cd6cc1f3c60c2dcabc33f","41"
"2437","HVC2437.mp4","H.264/MPEG4 AVC High Profile Level 3.1","105e1623d9312300ab6bf8752e14b711","263"
"2443","HVC2443.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b9552edb231301ff3255649912e4cfce","150"
"2450","HVC2450.mp4","H.264/MPEG4 AVC High Profile Level 3.1","adc6f217ef2fe68b7454a4bfff2c37a8","240"
"2453","HVC2453.mp4","H.264/MPEG4 AVC High Profile Level 3.1","52c0ff214fef623bc6222b2efbc9acaa","26"
"2465","HVC2465.mp4","H.264/MPEG4 AVC High Profile Level 3","888845bd65f4106a31b8d98d4920be9d","35"
"2473","HVC2473.mp4","H.264/MPEG4 AVC High Profile Level 1.3","cda64c4ac68fa1a1d26483d9016f8efc","12"
"2491","HVC2491.mp4","H.264/MPEG4 AVC High Profile Level 2.1","c79401ceafccf196094525bd20f7c3b3","58"
"2493","HVC2493.mp4","H.264/MPEG4 AVC High Profile Level 2.1","f040a8ae7c620ed51926419678acfbea","423"
"2495","HVC2495.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8700766effcdbac14cf012d3b8d5d1d5","1228"
"2499","HVC2499.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9d8e34ba02f50bbc7abc9c2218b7ea50","90"
"2516","HVC2516.mp4","H.264/MPEG4 AVC High Profile Level 3","2d69d47f0b8ed1f7ddfc8730f8041fe8","16"
"2518","HVC2518.mp4","H.264/MPEG4 AVC High Profile Level 2.1","51cbc95b5b9ddc3155f3070f68c8b12e","46"
"2525","HVC2525.mp4","H.264/MPEG4 AVC High Profile Level 3.1","225c638ea905dd985d29714515c129f8","90"
"2530","HVC2530.mp4","H.264/MPEG4 AVC High Profile Level 3","07ebb4d1f5f67fac1ca5b8dd677baba0","108"
"2534","HVC2534.mp4","H.264/MPEG4 AVC High Profile Level 3.1","04590d08636c03e43c7668509aa6e729","32"
"2539","HVC2539.mp4","H.264/MPEG4 AVC High Profile Level 3.1","de70b0af32be07544b8d5b15413287bd","56"
"2551","HVC2551.mp4","H.264/MPEG4 AVC High Profile Level 1.3","a35597100799bd722ac0675c5ccbacf0","26"
"2558","HVC2558.mp4","H.264/MPEG4 AVC High Profile Level 3.1","96001f2b1b3b56ea7d266c365d697d5a","647"
"2561","HVC2561.mp4","H.264/MPEG4 AVC High Profile Level 3.1","33c9fd80f1c7af56e6875a8839a79c17","541"
"2565","HVC2565.mp4","H.264/MPEG4 AVC High Profile Level 3","efc90c8993c2a20a2b14ed3f8076dc16","106"
"2567","HVC2567.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8a0e444b08da7c045585041333c1ad67","156"
"2579","HVC2579.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5d9920b8572a517f582fff2bc502803d","683"
"2582","HVC2582.mp4","H.264/MPEG4 AVC High Profile Level 2.1","303d5ac9339892ee61229b30ec570f54","126"
"2589","HVC2589.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ab02c2e81117cafeae4f90b6e25a1118","60"
"2593","HVC2593.mp4","H.264/MPEG4 AVC High Profile Level 3.1","cf02043360d81cca06678a4982ab0313","57"
"2594","HVC2594.mp4","H.264/MPEG4 AVC High Profile Level 3.1","739ff8506819c1a0e95c0d39ce60e456","45"
"2596","HVC2596.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a09e0a8086dbdd639a9090bdfa491152","263"
"2597","HVC2597.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6649f8eb61d5a795508e9f886da053b2","68"
"2598","HVC2598.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f0103a2a9885a4a1459af544062b6b19","590"
"2600","HVC2600.mp4","H.264/MPEG4 AVC High Profile Level 3.1","bdaeeb0bada90f506f41826d80575a93","80"
"2603","HVC2603.mp4","H.264/MPEG4 AVC High Profile Level 3.1","24a9cb81c9a0f75fc9c31d10232159e3","365"
"2611","HVC2611.mp4","H.264/MPEG4 AVC High Profile Level 3","dfa412c2971bdbdb223a977e15480c09","220"
"2619","HVC2619.mp4","H.264/MPEG4 AVC High Profile Level 3","2ef3b9e62534385f78356ad578b70e45","51"
"2621","HVC2621.mp4","H.264/MPEG4 AVC High Profile Level 2.1","3152b2347aa02a674ba800be81d54ba5","69"
"2623","HVC2623.mp4","H.264/MPEG4 AVC High Profile Level 3.1","66d90c75f7ca7ea9d4b63316ac8dd7c9","23"
"2636","HVC2636.mp4","H.264/MPEG4 AVC High Profile Level 3.1","75e90c3ffe78117b0ab52deff6d4c6ed","155"
"2637","HVC2637.mp4","H.264/MPEG4 AVC High Profile Level 3.1","63d288d177c23c92c3d2c649893ed02d","170"
"2640","HVC2640.mp4","H.264/MPEG4 AVC High Profile Level 3","178822de1ae40b49a7de13992f23bb90","179"
"2641","HVC2641.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5a1ca854a84154532ef41de18b53203a","222"
"2642","HVC2642.mp4","H.264/MPEG4 AVC High Profile Level 3.1","94dd62b2d5a5f4cbc1f4f3a5700e0b2d","170"
"2645","HVC2645.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8a169f533307c795727e39348ae0f744","54"
"2646","HVC2646.mp4","H.264/MPEG4 AVC High Profile Level 3.1","51512517e7e11795a9696edf648310e5","110"
"2648","HVC2648.mp4","H.264/MPEG4 AVC High Profile Level 2.1","52bcc18affe954cf7d653b558e7c073d","34"
"2652","HVC2652.mp4","H.264/MPEG4 AVC High Profile Level 3.1","c97c27440e77dfbbc4a541c21d170008","215"
"2654","HVC2654.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a258bc628b6d91a23f06b5355dd3498f","86"
"2656","HVC2656.mp4","H.264/MPEG4 AVC High Profile Level 2.2","0d157269ebb2576c4cc0956e536c38c4","371"
"2668","HVC2668.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6ef3c861576d6ffbc413216fcfc9fd0a","170"
"2670","HVC2670.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b460a680ac7fafed56592f10d3b9bff4","57"
"2672","HVC2672.mp4","H.264/MPEG4 AVC High Profile Level 3.1","cbcf20f0e8aafe805625b8165f78eec9","94"
"2673","HVC2673.mp4","H.264/MPEG4 AVC High Profile Level 3.1","d22d359f85a9f5598b47429f3b00d67d","89"
"2678","HVC2678.mp4","H.264/MPEG4 AVC High Profile Level 3.1","93fbadf8df018bb0078d993135c096dd","161"
"2683","HVC2683.mp4","H.264/MPEG4 AVC High Profile Level 3","c9dce50c9822fc4db321a9af6c9401d1","396"
"2688","HVC2688.mp4","H.264/MPEG4 AVC High Profile Level 3.2","352645ff17a5c3704697e4cd29a37111","90"
"2689","HVC2689.mp4","H.264/MPEG4 AVC High Profile Level 3.2","681e063677b04e5fa8645dc91dc93d5f","77"
"2690","HVC2690.mp4","H.264/MPEG4 AVC High Profile Level 3.2","7986c4d670d5c450a622c68e8cba4218","90"
"2692","HVC2692.mp4","H.264/MPEG4 AVC High Profile Level 3.2","b7d695960eb0e2abf5d03a5cb01380c1","88"
"2693","HVC2693.mp4","H.264/MPEG4 AVC High Profile Level 3.2","f0ecd07c147b03fff4dcf51ff7a7aa34","78"
"2695","HVC2695.mp4","H.264/MPEG4 AVC High Profile Level 3.2","64628477a7766320e579bb7123eaa856","70"
"2696","HVC2696.mp4","H.264/MPEG4 AVC High Profile Level 3.2","8fdd58f79f06af1f1cc06709c5cbdfed","31"
"2699","HVC2699.mp4","H.264/MPEG4 AVC High Profile Level 3.2","b7859d8d4892b2a0afcff2adb83c7d03","35"
"2701","HVC2701.mp4","H.264/MPEG4 AVC High Profile Level 3.2","0bb0d113ec1a540028a383e5afc08960","64"
"2704","HVC2704.mp4","H.264/MPEG4 AVC High Profile Level 3.1","3cf618b36e3c9d5b56926e242676b26d","112"
"2709","HVC2709.mp4","H.264/MPEG4 AVC High Profile Level 2.1","8c19f82a8a50bcd76fe78b53e1da4d51","21"
"2712","HVC2712.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b61db730eee59868c307d416ecebbd3d","72"
"2717","HVC2717.mp4","H.264/MPEG4 AVC High Profile Level 3.1","b10f4c8a33108c5ff4fd1ca79faf05ea","157"
"2722","HVC2722.mp4","H.264/MPEG4 AVC High Profile Level 3.1","52e3d729de093de804a6af80e3808806","195"
"2725","HVC2725.mp4","H.264/MPEG4 AVC High Profile Level 3","c1d1ed02698dea9e19005728b321a3d1","188"
"2726","HVC2726.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0eb9b17676bf6ee72e0d66fc999d231d","107"
"2727","HVC2727.mp4","H.264/MPEG4 AVC High Profile Level 2","c9e0b371b6d2615225112ca1eab610f2","64"
"2729","HVC2729.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f1a9c540e7059252239e6593c32ae98d","265"
"2733","HVC2733.mp4","H.264/MPEG4 AVC High Profile Level 3.1","702374cd64c5ab458bb3a0bb01e5935b","59"
"2734","HVC2734.mp4","H.264/MPEG4 AVC High Profile Level 3.1","bbf6328e336f4c303e05ad4ecc0752b8","329"
"2741","HVC2741.mp4","H.264/MPEG4 AVC High Profile Level 1.3","2c2ade0942d4768238e58262ef096a0b","67"
"2744","HVC2744.mp4","H.264/MPEG4 AVC High Profile Level 3","8c84d36b71436fd40431d5a46d08ec37","27"
"2747","HVC2747.mp4","H.264/MPEG4 AVC High Profile Level 3.1","6b20f8d4fea862a8e3ba2e8a147cd746","43"
"2754","HVC2754.mp4","H.264/MPEG4 AVC High Profile Level 3.1","1983911fe53c6b8bdfaa0d1244b85d31","154"
"2765","HVC2765.mp4","H.264/MPEG4 AVC High Profile Level 2.1","d542365ee27947b959af64bd2a35ea4a","532"
"2770","HVC2770.mp4","H.264/MPEG4 AVC High Profile Level 3.1","34f7f3bf0a37a28575f15c4abaa14391","98"
"2777","HVC2777.mp4","H.264/MPEG4 AVC High Profile Level 3","b1cf1b2765f46cce4115cad2c5fee555","102"
"2779","HVC2779.mp4","H.264/MPEG4 AVC High Profile Level 3.1","0592b7a072f4ffd7b6b4e67fbb47b36f","194"
"2785","HVC2785.mp4","H.264/MPEG4 AVC High Profile Level 2.1","4cd192693fc4520d24fad6910b7fe8e1","139"
"2787","HVC2787.mp4","H.264/MPEG4 AVC High Profile Level 3.1","4b89212b44f6840e35999dca31c3840e","269"
"2790","HVC2790.mp4","H.264/MPEG4 AVC High Profile Level 3","889f31729ca31a315a258700f01583e9","101"
"2792","HVC2792.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a2e40b784be27fa3d321954910759012","123"
"2793","HVC2793.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9082fa1aa751c2c33eaeb42ad7977945","142"
"2795","HVC2795.mp4","H.264/MPEG4 AVC High Profile Level 3.1","2c06de3a4be9408ecad4a890f7e544d9","412"
"2797","HVC2797.mp4","H.264/MPEG4 AVC High Profile Level 3","9f02eb84f88186779b066fd1ceebca67","94"
"2798","HVC2798.mp4","H.264/MPEG4 AVC High Profile Level 3.1","868b2cab4f2ea8fcfd76fff8a9e4b867","187"
"2800","HVC2800.mp4","H.264/MPEG4 AVC High Profile Level 3.1","a27785aff4f3f7e5cf02c0bf847ce6fb","63"
"2803","HVC2803.mp4","H.264/MPEG4 AVC High Profile Level 4.2","e5c95fd86d5b4b1d4bef9c1975274fb6","125"
"2808","HVC2808.mp4","H.264/MPEG4 AVC High Profile Level 1.3","62a8dc44514716dcf49314bcf83984be","23"
"2813","HVC2813.mp4","H.264/MPEG4 AVC High Profile Level 3.1","9bcd1a86b4335c35f737c0d84959409e","69"
"2815","HVC2815.mp4","H.264/MPEG4 AVC High Profile Level 3.1","ec16d484cff23ad272ee83797cf056e1","164"
"2819","HVC2819.mp4","H.264/MPEG4 AVC High Profile Level 3","07ef9389d6a5705e035c57f2617e3c3b","54"
"2820","HVC2820.mp4","H.264/MPEG4 AVC High Profile Level 3","fde55aa7125e770d86bdfd45c59e7e24","65"
"2821","HVC2821.mp4","H.264/MPEG4 AVC High Profile Level 3.1","fbc170b2575cdb88d4393a37ec6a3a3a","112"
"2822","HVC2822.mp4","H.264/MPEG4 AVC High Profile Level 3.1","2303683a6b746666161749a011518135","157"
"2823","HVC2823.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5b3f1a467b32c125c53aae237da69e5e","143"
"2824","HVC2824.mp4","H.264/MPEG4 AVC High Profile Level 1.3","f14b9f24be16d8b21f7a8cf48ec79855","56"
"2827","HVC2827.mp4","H.264/MPEG4 AVC High Profile Level 3.1","f18b3c2a1cb9e4e46a85d6cae06726fc","60"
"2841","HVC2841.mp4","H.264/MPEG4 AVC High Profile Level 3.1","112ee297d1f5ecba5453d8c0da7cdea6","428"
"2843","HVC2843.mp4","H.264/MPEG4 AVC High Profile Level 3.1","11baf3602983916f25f10f979c0b0499","105"
"2844","HVC2844.mp4","H.264/MPEG4 AVC High Profile Level 3.1","8cc5934b4fa0542102529266dfec5955","167"
"2845","HVC2845.mp4","H.264/MPEG4 AVC High Profile Level 2.2","3e0e13c26f7c941d26295c84c3f11aac","147"
"2847","HVC2847.mp4","H.264/MPEG4 AVC High Profile Level 3.1","5d6494f8e5c38c34cb1cb0e671e08e02","274"
"2852","HVC2852.mp4","H.264/MPEG4 AVC High Profile Level 2","22a04c634e50e14064952830ec29c985","35"
"2853","HVC2853.mp4","H.264/MPEG4 AVC High Profile Level 3","ef2f343ac95caa93017f83860d88df25","97"
"2855","HVC2855.mp4","H.264/MPEG4 AVC High Profile Level 2.1","4992e0d027d3fdc76316fb9f84080778","65"
"2859","HVC2859.mp4","H.264/MPEG4 AVC High Profile Level 3","62b439ce32891f88e4734bb61e48794e","73"
"2860","HVC2860.mp4","H.264/MPEG4 AVC High Profile Level 1.3","d11e03881158fce15a78eb46d0d566bc","83"
"2861","HVC2861.mp4","H.264/MPEG4 AVC High Profile Level 3.1","21f830c98785e7dd414543f7cc762fd9","47"
"3000","HVC3000.mp4","H.264/MPEG4 AVC High Profile Level 3.1","7c49386ce9ec2340c12930483abe81ec","151"
"3004","HVC3004.mp4","H.264/MPEG4 AVC High Profile Level 1.3","d5ebba150a4bac10f97e21a7699a6fde","191"
"3005","HVC3005.mp4","H.264/MPEG4 AVC High Profile Level 1.3","c46ac085c806fbfe7e1e038b555d2ce6","328"
"3008","HVC3008.mp4","H.264/MPEG4 AVC High Profile Level 3.1","d3889335f2a741fec797b480140a29fe","121"
"3009","HVC3009.mp4","H.264/MPEG4 AVC High Profile Level 3","a1d155722ff2091f23247de5cc099020","549"
