"TrialID","ClipID","EventID"
"2387.P001","2387","P001"
"2387.P002","2387","P002"
"2387.P003","2387","P003"
"2390.P001","2390","P001"
"2390.P002","2390","P002"
"2390.P003","2390","P003"
"2392.P001","2392","P001"
"2392.P002","2392","P002"
"2392.P003","2392","P003"
"2393.P001","2393","P001"
"2393.P002","2393","P002"
"2393.P003","2393","P003"
"2394.P001","2394","P001"
"2394.P002","2394","P002"
"2394.P003","2394","P003"
"2398.P001","2398","P001"
"2398.P002","2398","P002"
"2398.P003","2398","P003"
"2399.P001","2399","P001"
"2399.P002","2399","P002"
"2399.P003","2399","P003"
"2404.P001","2404","P001"
"2404.P002","2404","P002"
"2404.P003","2404","P003"
"2405.P001","2405","P001"
"2405.P002","2405","P002"
"2405.P003","2405","P003"
"2409.P001","2409","P001"
"2409.P002","2409","P002"
"2409.P003","2409","P003"
"2411.P001","2411","P001"
"2411.P002","2411","P002"
"2411.P003","2411","P003"
"2412.P001","2412","P001"
"2412.P002","2412","P002"
"2412.P003","2412","P003"
"2415.P001","2415","P001"
"2415.P002","2415","P002"
"2415.P003","2415","P003"
"2419.P001","2419","P001"
"2419.P002","2419","P002"
"2419.P003","2419","P003"
"2420.P001","2420","P001"
"2420.P002","2420","P002"
"2420.P003","2420","P003"
"2421.P001","2421","P001"
"2421.P002","2421","P002"
"2421.P003","2421","P003"
"2422.P001","2422","P001"
"2422.P002","2422","P002"
"2422.P003","2422","P003"
"2427.P001","2427","P001"
"2427.P002","2427","P002"
"2427.P003","2427","P003"
"2429.P001","2429","P001"
"2429.P002","2429","P002"
"2429.P003","2429","P003"
"2436.P001","2436","P001"
"2436.P002","2436","P002"
"2436.P003","2436","P003"
"2438.P001","2438","P001"
"2438.P002","2438","P002"
"2438.P003","2438","P003"
"2446.P001","2446","P001"
"2446.P002","2446","P002"
"2446.P003","2446","P003"
"2448.P001","2448","P001"
"2448.P002","2448","P002"
"2448.P003","2448","P003"
"2459.P001","2459","P001"
"2459.P002","2459","P002"
"2459.P003","2459","P003"
"2480.P001","2480","P001"
"2480.P002","2480","P002"
"2480.P003","2480","P003"
"2489.P001","2489","P001"
"2489.P002","2489","P002"
"2489.P003","2489","P003"
"2492.P001","2492","P001"
"2492.P002","2492","P002"
"2492.P003","2492","P003"
"2496.P001","2496","P001"
"2496.P002","2496","P002"
"2496.P003","2496","P003"
"2502.P001","2502","P001"
"2502.P002","2502","P002"
"2502.P003","2502","P003"
"2504.P001","2504","P001"
"2504.P002","2504","P002"
"2504.P003","2504","P003"
"2508.P001","2508","P001"
"2508.P002","2508","P002"
"2508.P003","2508","P003"
"2514.P001","2514","P001"
"2514.P002","2514","P002"
"2514.P003","2514","P003"
"2521.P001","2521","P001"
"2521.P002","2521","P002"
"2521.P003","2521","P003"
"2522.P001","2522","P001"
"2522.P002","2522","P002"
"2522.P003","2522","P003"
"2523.P001","2523","P001"
"2523.P002","2523","P002"
"2523.P003","2523","P003"
"2524.P001","2524","P001"
"2524.P002","2524","P002"
"2524.P003","2524","P003"
"2526.P001","2526","P001"
"2526.P002","2526","P002"
"2526.P003","2526","P003"
"2528.P001","2528","P001"
"2528.P002","2528","P002"
"2528.P003","2528","P003"
"2529.P001","2529","P001"
"2529.P002","2529","P002"
"2529.P003","2529","P003"
"2532.P001","2532","P001"
"2532.P002","2532","P002"
"2532.P003","2532","P003"
"2548.P001","2548","P001"
"2548.P002","2548","P002"
"2548.P003","2548","P003"
"2550.P001","2550","P001"
"2550.P002","2550","P002"
"2550.P003","2550","P003"
"2552.P001","2552","P001"
"2552.P002","2552","P002"
"2552.P003","2552","P003"
"2553.P001","2553","P001"
"2553.P002","2553","P002"
"2553.P003","2553","P003"
"2557.P001","2557","P001"
"2557.P002","2557","P002"
"2557.P003","2557","P003"
"2562.P001","2562","P001"
"2562.P002","2562","P002"
"2562.P003","2562","P003"
"2566.P001","2566","P001"
"2566.P002","2566","P002"
"2566.P003","2566","P003"
"2571.P001","2571","P001"
"2571.P002","2571","P002"
"2571.P003","2571","P003"
"2573.P001","2573","P001"
"2573.P002","2573","P002"
"2573.P003","2573","P003"
"2574.P001","2574","P001"
"2574.P002","2574","P002"
"2574.P003","2574","P003"
"2575.P001","2575","P001"
"2575.P002","2575","P002"
"2575.P003","2575","P003"
"2580.P001","2580","P001"
"2580.P002","2580","P002"
"2580.P003","2580","P003"
"2584.P001","2584","P001"
"2584.P002","2584","P002"
"2584.P003","2584","P003"
"2586.P001","2586","P001"
"2586.P002","2586","P002"
"2586.P003","2586","P003"
"2587.P001","2587","P001"
"2587.P002","2587","P002"
"2587.P003","2587","P003"
"2588.P001","2588","P001"
"2588.P002","2588","P002"
"2588.P003","2588","P003"
"2590.P001","2590","P001"
"2590.P002","2590","P002"
"2590.P003","2590","P003"
"2595.P001","2595","P001"
"2595.P002","2595","P002"
"2595.P003","2595","P003"
"2599.P001","2599","P001"
"2599.P002","2599","P002"
"2599.P003","2599","P003"
"2601.P001","2601","P001"
"2601.P002","2601","P002"
"2601.P003","2601","P003"
"2602.P001","2602","P001"
"2602.P002","2602","P002"
"2602.P003","2602","P003"
"2604.P001","2604","P001"
"2604.P002","2604","P002"
"2604.P003","2604","P003"
"2606.P001","2606","P001"
"2606.P002","2606","P002"
"2606.P003","2606","P003"
"2607.P001","2607","P001"
"2607.P002","2607","P002"
"2607.P003","2607","P003"
"2608.P001","2608","P001"
"2608.P002","2608","P002"
"2608.P003","2608","P003"
"2609.P001","2609","P001"
"2609.P002","2609","P002"
"2609.P003","2609","P003"
"2610.P001","2610","P001"
"2610.P002","2610","P002"
"2610.P003","2610","P003"
"2612.P001","2612","P001"
"2612.P002","2612","P002"
"2612.P003","2612","P003"
"2613.P001","2613","P001"
"2613.P002","2613","P002"
"2613.P003","2613","P003"
"2615.P001","2615","P001"
"2615.P002","2615","P002"
"2615.P003","2615","P003"
"2616.P001","2616","P001"
"2616.P002","2616","P002"
"2616.P003","2616","P003"
"2617.P001","2617","P001"
"2617.P002","2617","P002"
"2617.P003","2617","P003"
"2618.P001","2618","P001"
"2618.P002","2618","P002"
"2618.P003","2618","P003"
"2622.P001","2622","P001"
"2622.P002","2622","P002"
"2622.P003","2622","P003"
"2624.P001","2624","P001"
"2624.P002","2624","P002"
"2624.P003","2624","P003"
"2627.P001","2627","P001"
"2627.P002","2627","P002"
"2627.P003","2627","P003"
"2635.P001","2635","P001"
"2635.P002","2635","P002"
"2635.P003","2635","P003"
"2639.P001","2639","P001"
"2639.P002","2639","P002"
"2639.P003","2639","P003"
"2647.P001","2647","P001"
"2647.P002","2647","P002"
"2647.P003","2647","P003"
"2649.P001","2649","P001"
"2649.P002","2649","P002"
"2649.P003","2649","P003"
"2650.P001","2650","P001"
"2650.P002","2650","P002"
"2650.P003","2650","P003"
"2655.P001","2655","P001"
"2655.P002","2655","P002"
"2655.P003","2655","P003"
"2657.P001","2657","P001"
"2657.P002","2657","P002"
"2657.P003","2657","P003"
"2658.P001","2658","P001"
"2658.P002","2658","P002"
"2658.P003","2658","P003"
"2667.P001","2667","P001"
"2667.P002","2667","P002"
"2667.P003","2667","P003"
"2669.P001","2669","P001"
"2669.P002","2669","P002"
"2669.P003","2669","P003"
"2674.P001","2674","P001"
"2674.P002","2674","P002"
"2674.P003","2674","P003"
"2675.P001","2675","P001"
"2675.P002","2675","P002"
"2675.P003","2675","P003"
"2677.P001","2677","P001"
"2677.P002","2677","P002"
"2677.P003","2677","P003"
"2682.P001","2682","P001"
"2682.P002","2682","P002"
"2682.P003","2682","P003"
"2685.P001","2685","P001"
"2685.P002","2685","P002"
"2685.P003","2685","P003"
"2687.P001","2687","P001"
"2687.P002","2687","P002"
"2687.P003","2687","P003"
"2691.P001","2691","P001"
"2691.P002","2691","P002"
"2691.P003","2691","P003"
"2698.P001","2698","P001"
"2698.P002","2698","P002"
"2698.P003","2698","P003"
"2702.P001","2702","P001"
"2702.P002","2702","P002"
"2702.P003","2702","P003"
"2703.P001","2703","P001"
"2703.P002","2703","P002"
"2703.P003","2703","P003"
"2705.P001","2705","P001"
"2705.P002","2705","P002"
"2705.P003","2705","P003"
"2707.P001","2707","P001"
"2707.P002","2707","P002"
"2707.P003","2707","P003"
"2708.P001","2708","P001"
"2708.P002","2708","P002"
"2708.P003","2708","P003"
"2710.P001","2710","P001"
"2710.P002","2710","P002"
"2710.P003","2710","P003"
"2711.P001","2711","P001"
"2711.P002","2711","P002"
"2711.P003","2711","P003"
"2713.P001","2713","P001"
"2713.P002","2713","P002"
"2713.P003","2713","P003"
"2714.P001","2714","P001"
"2714.P002","2714","P002"
"2714.P003","2714","P003"
"2715.P001","2715","P001"
"2715.P002","2715","P002"
"2715.P003","2715","P003"
"2716.P001","2716","P001"
"2716.P002","2716","P002"
"2716.P003","2716","P003"
"2718.P001","2718","P001"
"2718.P002","2718","P002"
"2718.P003","2718","P003"
"2719.P001","2719","P001"
"2719.P002","2719","P002"
"2719.P003","2719","P003"
"2720.P001","2720","P001"
"2720.P002","2720","P002"
"2720.P003","2720","P003"
"2721.P001","2721","P001"
"2721.P002","2721","P002"
"2721.P003","2721","P003"
"2723.P001","2723","P001"
"2723.P002","2723","P002"
"2723.P003","2723","P003"
"2724.P001","2724","P001"
"2724.P002","2724","P002"
"2724.P003","2724","P003"
"2728.P001","2728","P001"
"2728.P002","2728","P002"
"2728.P003","2728","P003"
"2730.P001","2730","P001"
"2730.P002","2730","P002"
"2730.P003","2730","P003"
"2735.P001","2735","P001"
"2735.P002","2735","P002"
"2735.P003","2735","P003"
"2736.P001","2736","P001"
"2736.P002","2736","P002"
"2736.P003","2736","P003"
"2739.P001","2739","P001"
"2739.P002","2739","P002"
"2739.P003","2739","P003"
"2740.P001","2740","P001"
"2740.P002","2740","P002"
"2740.P003","2740","P003"
"2742.P001","2742","P001"
"2742.P002","2742","P002"
"2742.P003","2742","P003"
"2749.P001","2749","P001"
"2749.P002","2749","P002"
"2749.P003","2749","P003"
"2759.P001","2759","P001"
"2759.P002","2759","P002"
"2759.P003","2759","P003"
"2760.P001","2760","P001"
"2760.P002","2760","P002"
"2760.P003","2760","P003"
"2762.P001","2762","P001"
"2762.P002","2762","P002"
"2762.P003","2762","P003"
"2768.P001","2768","P001"
"2768.P002","2768","P002"
"2768.P003","2768","P003"
"2769.P001","2769","P001"
"2769.P002","2769","P002"
"2769.P003","2769","P003"
"2780.P001","2780","P001"
"2780.P002","2780","P002"
"2780.P003","2780","P003"
"2782.P001","2782","P001"
"2782.P002","2782","P002"
"2782.P003","2782","P003"
"2786.P001","2786","P001"
"2786.P002","2786","P002"
"2786.P003","2786","P003"
"2789.P001","2789","P001"
"2789.P002","2789","P002"
"2789.P003","2789","P003"
"2791.P001","2791","P001"
"2791.P002","2791","P002"
"2791.P003","2791","P003"
"2802.P001","2802","P001"
"2802.P002","2802","P002"
"2802.P003","2802","P003"
"2805.P001","2805","P001"
"2805.P002","2805","P002"
"2805.P003","2805","P003"
"2807.P001","2807","P001"
"2807.P002","2807","P002"
"2807.P003","2807","P003"
"2809.P001","2809","P001"
"2809.P002","2809","P002"
"2809.P003","2809","P003"
"2810.P001","2810","P001"
"2810.P002","2810","P002"
"2810.P003","2810","P003"
"2812.P001","2812","P001"
"2812.P002","2812","P002"
"2812.P003","2812","P003"
"2814.P001","2814","P001"
"2814.P002","2814","P002"
"2814.P003","2814","P003"
"2818.P001","2818","P001"
"2818.P002","2818","P002"
"2818.P003","2818","P003"
"2825.P001","2825","P001"
"2825.P002","2825","P002"
"2825.P003","2825","P003"
"2828.P001","2828","P001"
"2828.P002","2828","P002"
"2828.P003","2828","P003"
"2832.P001","2832","P001"
"2832.P002","2832","P002"
"2832.P003","2832","P003"
"2834.P001","2834","P001"
"2834.P002","2834","P002"
"2834.P003","2834","P003"
"2835.P001","2835","P001"
"2835.P002","2835","P002"
"2835.P003","2835","P003"
"2836.P001","2836","P001"
"2836.P002","2836","P002"
"2836.P003","2836","P003"
"2837.P001","2837","P001"
"2837.P002","2837","P002"
"2837.P003","2837","P003"
"2838.P001","2838","P001"
"2838.P002","2838","P002"
"2838.P003","2838","P003"
"2839.P001","2839","P001"
"2839.P002","2839","P002"
"2839.P003","2839","P003"
"2840.P001","2840","P001"
"2840.P002","2840","P002"
"2840.P003","2840","P003"
"2842.P001","2842","P001"
"2842.P002","2842","P002"
"2842.P003","2842","P003"
"2846.P001","2846","P001"
"2846.P002","2846","P002"
"2846.P003","2846","P003"
"2848.P001","2848","P001"
"2848.P002","2848","P002"
"2848.P003","2848","P003"
"2851.P001","2851","P001"
"2851.P002","2851","P002"
"2851.P003","2851","P003"
"2856.P001","2856","P001"
"2856.P002","2856","P002"
"2856.P003","2856","P003"
"2857.P001","2857","P001"
"2857.P002","2857","P002"
"2857.P003","2857","P003"
"2858.P001","2858","P001"
"2858.P002","2858","P002"
"2858.P003","2858","P003"
"3002.P001","3002","P001"
"3002.P002","3002","P002"
"3002.P003","3002","P003"
"3006.P001","3006","P001"
"3006.P002","3006","P002"
"3006.P003","3006","P003"
"3007.P001","3007","P001"
"3007.P002","3007","P002"
"3007.P003","3007","P003"
"3012.P001","3012","P001"
"3012.P002","3012","P002"
"3012.P003","3012","P003"
"3013.P001","3013","P001"
"3013.P002","3013","P002"
"3013.P003","3013","P003"
"3014.P001","3014","P001"
"3014.P002","3014","P002"
"3014.P003","3014","P003"
"3015.P001","3015","P001"
"3015.P002","3015","P002"
"3015.P003","3015","P003"
"3016.P001","3016","P001"
"3016.P002","3016","P002"
"3016.P003","3016","P003"
"3017.P001","3017","P001"
"3017.P002","3017","P002"
"3017.P003","3017","P003"
"3019.P001","3019","P001"
"3019.P002","3019","P002"
"3019.P003","3019","P003"
"3020.P001","3020","P001"
"3020.P002","3020","P002"
"3020.P003","3020","P003"
"3021.P001","3021","P001"
"3021.P002","3021","P002"
"3021.P003","3021","P003"
"3022.P001","3022","P001"
"3022.P002","3022","P002"
"3022.P003","3022","P003"
"3024.P001","3024","P001"
"3024.P002","3024","P002"
"3024.P003","3024","P003"
"3025.P001","3025","P001"
"3025.P002","3025","P002"
"3025.P003","3025","P003"
"3027.P001","3027","P001"
"3027.P002","3027","P002"
"3027.P003","3027","P003"
"3031.P001","3031","P001"
"3031.P002","3031","P002"
"3031.P003","3031","P003"
"3032.P001","3032","P001"
"3032.P002","3032","P002"
"3032.P003","3032","P003"
"3034.P001","3034","P001"
"3034.P002","3034","P002"
"3034.P003","3034","P003"
"3071.P001","3071","P001"
"3071.P002","3071","P002"
"3071.P003","3071","P003"
"3072.P001","3072","P001"
"3072.P002","3072","P002"
"3072.P003","3072","P003"
"3077.P001","3077","P001"
"3077.P002","3077","P002"
"3077.P003","3077","P003"
"3078.P001","3078","P001"
"3078.P002","3078","P002"
"3078.P003","3078","P003"
"3081.P001","3081","P001"
"3081.P002","3081","P002"
"3081.P003","3081","P003"
"3082.P001","3082","P001"
"3082.P002","3082","P002"
"3082.P003","3082","P003"
"3087.P001","3087","P001"
"3087.P002","3087","P002"
"3087.P003","3087","P003"
"3090.P001","3090","P001"
"3090.P002","3090","P002"
"3090.P003","3090","P003"
"3091.P001","3091","P001"
"3091.P002","3091","P002"
"3091.P003","3091","P003"
"3092.P001","3092","P001"
"3092.P002","3092","P002"
"3092.P003","3092","P003"
"3095.P001","3095","P001"
"3095.P002","3095","P002"
"3095.P003","3095","P003"
"3097.P001","3097","P001"
"3097.P002","3097","P002"
"3097.P003","3097","P003"
"3099.P001","3099","P001"
"3099.P002","3099","P002"
"3099.P003","3099","P003"
"3100.P001","3100","P001"
"3100.P002","3100","P002"
"3100.P003","3100","P003"
"3103.P001","3103","P001"
"3103.P002","3103","P002"
"3103.P003","3103","P003"
"3106.P001","3106","P001"
"3106.P002","3106","P002"
"3106.P003","3106","P003"
"3107.P001","3107","P001"
"3107.P002","3107","P002"
"3107.P003","3107","P003"
"3110.P001","3110","P001"
"3110.P002","3110","P002"
"3110.P003","3110","P003"
"3111.P001","3111","P001"
"3111.P002","3111","P002"
"3111.P003","3111","P003"
"3113.P001","3113","P001"
"3113.P002","3113","P002"
"3113.P003","3113","P003"
"3114.P001","3114","P001"
"3114.P002","3114","P002"
"3114.P003","3114","P003"
"3115.P001","3115","P001"
"3115.P002","3115","P002"
"3115.P003","3115","P003"
"3116.P001","3116","P001"
"3116.P002","3116","P002"
"3116.P003","3116","P003"
"3117.P001","3117","P001"
"3117.P002","3117","P002"
"3117.P003","3117","P003"
"3118.P001","3118","P001"
"3118.P002","3118","P002"
"3118.P003","3118","P003"
"3119.P001","3119","P001"
"3119.P002","3119","P002"
"3119.P003","3119","P003"
"3123.P001","3123","P001"
"3123.P002","3123","P002"
"3123.P003","3123","P003"
"3124.P001","3124","P001"
"3124.P002","3124","P002"
"3124.P003","3124","P003"
"3126.P001","3126","P001"
"3126.P002","3126","P002"
"3126.P003","3126","P003"
"3129.P001","3129","P001"
"3129.P002","3129","P002"
"3129.P003","3129","P003"
"3131.P001","3131","P001"
"3131.P002","3131","P002"
"3131.P003","3131","P003"
"3132.P001","3132","P001"
"3132.P002","3132","P002"
"3132.P003","3132","P003"
"3135.P001","3135","P001"
"3135.P002","3135","P002"
"3135.P003","3135","P003"
"3136.P001","3136","P001"
"3136.P002","3136","P002"
"3136.P003","3136","P003"
"3137.P001","3137","P001"
"3137.P002","3137","P002"
"3137.P003","3137","P003"
"3143.P001","3143","P001"
"3143.P002","3143","P002"
"3143.P003","3143","P003"
"3148.P001","3148","P001"
"3148.P002","3148","P002"
"3148.P003","3148","P003"
"3154.P001","3154","P001"
"3154.P002","3154","P002"
"3154.P003","3154","P003"
"3155.P001","3155","P001"
"3155.P002","3155","P002"
"3155.P003","3155","P003"
"3157.P001","3157","P001"
"3157.P002","3157","P002"
"3157.P003","3157","P003"
"3160.P001","3160","P001"
"3160.P002","3160","P002"
"3160.P003","3160","P003"
"3161.P001","3161","P001"
"3161.P002","3161","P002"
"3161.P003","3161","P003"
"3162.P001","3162","P001"
"3162.P002","3162","P002"
"3162.P003","3162","P003"
"3168.P001","3168","P001"
"3168.P002","3168","P002"
"3168.P003","3168","P003"
"3169.P001","3169","P001"
"3169.P002","3169","P002"
"3169.P003","3169","P003"
"3170.P001","3170","P001"
"3170.P002","3170","P002"
"3170.P003","3170","P003"
"3171.P001","3171","P001"
"3171.P002","3171","P002"
"3171.P003","3171","P003"
"3173.P001","3173","P001"
"3173.P002","3173","P002"
"3173.P003","3173","P003"
"3174.P001","3174","P001"
"3174.P002","3174","P002"
"3174.P003","3174","P003"
"3180.P001","3180","P001"
"3180.P002","3180","P002"
"3180.P003","3180","P003"
"3183.P001","3183","P001"
"3183.P002","3183","P002"
"3183.P003","3183","P003"
"3184.P001","3184","P001"
"3184.P002","3184","P002"
"3184.P003","3184","P003"
"3185.P001","3185","P001"
"3185.P002","3185","P002"
"3185.P003","3185","P003"
"3187.P001","3187","P001"
"3187.P002","3187","P002"
"3187.P003","3187","P003"
"3189.P001","3189","P001"
"3189.P002","3189","P002"
"3189.P003","3189","P003"
"3190.P001","3190","P001"
"3190.P002","3190","P002"
"3190.P003","3190","P003"
"3196.P001","3196","P001"
"3196.P002","3196","P002"
"3196.P003","3196","P003"
"3199.P001","3199","P001"
"3199.P002","3199","P002"
"3199.P003","3199","P003"
"3204.P001","3204","P001"
"3204.P002","3204","P002"
"3204.P003","3204","P003"
"3205.P001","3205","P001"
"3205.P002","3205","P002"
"3205.P003","3205","P003"
"3209.P001","3209","P001"
"3209.P002","3209","P002"
"3209.P003","3209","P003"
"3210.P001","3210","P001"
"3210.P002","3210","P002"
"3210.P003","3210","P003"
"3211.P001","3211","P001"
"3211.P002","3211","P002"
"3211.P003","3211","P003"
"3212.P001","3212","P001"
"3212.P002","3212","P002"
"3212.P003","3212","P003"
"3216.P001","3216","P001"
"3216.P002","3216","P002"
"3216.P003","3216","P003"
"3217.P001","3217","P001"
"3217.P002","3217","P002"
"3217.P003","3217","P003"
"3218.P001","3218","P001"
"3218.P002","3218","P002"
"3218.P003","3218","P003"
"3223.P001","3223","P001"
"3223.P002","3223","P002"
"3223.P003","3223","P003"
"3254.P001","3254","P001"
"3254.P002","3254","P002"
"3254.P003","3254","P003"
"3259.P001","3259","P001"
"3259.P002","3259","P002"
"3259.P003","3259","P003"
"3261.P001","3261","P001"
"3261.P002","3261","P002"
"3261.P003","3261","P003"
"3262.P001","3262","P001"
"3262.P002","3262","P002"
"3262.P003","3262","P003"
"3264.P001","3264","P001"
"3264.P002","3264","P002"
"3264.P003","3264","P003"
"3265.P001","3265","P001"
"3265.P002","3265","P002"
"3265.P003","3265","P003"
"3266.P001","3266","P001"
"3266.P002","3266","P002"
"3266.P003","3266","P003"
"3267.P001","3267","P001"
"3267.P002","3267","P002"
"3267.P003","3267","P003"
"3268.P001","3268","P001"
"3268.P002","3268","P002"
"3268.P003","3268","P003"
"3269.P001","3269","P001"
"3269.P002","3269","P002"
"3269.P003","3269","P003"
"3270.P001","3270","P001"
"3270.P002","3270","P002"
"3270.P003","3270","P003"
"3271.P001","3271","P001"
"3271.P002","3271","P002"
"3271.P003","3271","P003"
"3277.P001","3277","P001"
"3277.P002","3277","P002"
"3277.P003","3277","P003"
"3279.P001","3279","P001"
"3279.P002","3279","P002"
"3279.P003","3279","P003"
"3280.P001","3280","P001"
"3280.P002","3280","P002"
"3280.P003","3280","P003"
"3285.P001","3285","P001"
"3285.P002","3285","P002"
"3285.P003","3285","P003"
"3287.P001","3287","P001"
"3287.P002","3287","P002"
"3287.P003","3287","P003"
"3288.P001","3288","P001"
"3288.P002","3288","P002"
"3288.P003","3288","P003"
"3289.P001","3289","P001"
"3289.P002","3289","P002"
"3289.P003","3289","P003"
"3292.P001","3292","P001"
"3292.P002","3292","P002"
"3292.P003","3292","P003"
"3293.P001","3293","P001"
"3293.P002","3293","P002"
"3293.P003","3293","P003"
"3295.P001","3295","P001"
"3295.P002","3295","P002"
"3295.P003","3295","P003"
"3296.P001","3296","P001"
"3296.P002","3296","P002"
"3296.P003","3296","P003"
"3297.P001","3297","P001"
"3297.P002","3297","P002"
"3297.P003","3297","P003"
"3300.P001","3300","P001"
"3300.P002","3300","P002"
"3300.P003","3300","P003"
"3302.P001","3302","P001"
"3302.P002","3302","P002"
"3302.P003","3302","P003"
"3304.P001","3304","P001"
"3304.P002","3304","P002"
"3304.P003","3304","P003"
"3307.P001","3307","P001"
"3307.P002","3307","P002"
"3307.P003","3307","P003"
"3308.P001","3308","P001"
"3308.P002","3308","P002"
"3308.P003","3308","P003"
"3310.P001","3310","P001"
"3310.P002","3310","P002"
"3310.P003","3310","P003"
"3311.P001","3311","P001"
"3311.P002","3311","P002"
"3311.P003","3311","P003"
"3313.P001","3313","P001"
"3313.P002","3313","P002"
"3313.P003","3313","P003"
"3314.P001","3314","P001"
"3314.P002","3314","P002"
"3314.P003","3314","P003"
"3315.P001","3315","P001"
"3315.P002","3315","P002"
"3315.P003","3315","P003"
"3320.P001","3320","P001"
"3320.P002","3320","P002"
"3320.P003","3320","P003"
"3321.P001","3321","P001"
"3321.P002","3321","P002"
"3321.P003","3321","P003"
"3323.P001","3323","P001"
"3323.P002","3323","P002"
"3323.P003","3323","P003"
"3329.P001","3329","P001"
"3329.P002","3329","P002"
"3329.P003","3329","P003"
"3332.P001","3332","P001"
"3332.P002","3332","P002"
"3332.P003","3332","P003"
"3333.P001","3333","P001"
"3333.P002","3333","P002"
"3333.P003","3333","P003"
"3334.P001","3334","P001"
"3334.P002","3334","P002"
"3334.P003","3334","P003"
"3335.P001","3335","P001"
"3335.P002","3335","P002"
"3335.P003","3335","P003"
"3336.P001","3336","P001"
"3336.P002","3336","P002"
"3336.P003","3336","P003"
"3337.P001","3337","P001"
"3337.P002","3337","P002"
"3337.P003","3337","P003"
"3338.P001","3338","P001"
"3338.P002","3338","P002"
"3338.P003","3338","P003"
"3348.P001","3348","P001"
"3348.P002","3348","P002"
"3348.P003","3348","P003"
"3349.P001","3349","P001"
"3349.P002","3349","P002"
"3349.P003","3349","P003"
"3353.P001","3353","P001"
"3353.P002","3353","P002"
"3353.P003","3353","P003"
"3358.P001","3358","P001"
"3358.P002","3358","P002"
"3358.P003","3358","P003"
"3371.P001","3371","P001"
"3371.P002","3371","P002"
"3371.P003","3371","P003"
"3372.P001","3372","P001"
"3372.P002","3372","P002"
"3372.P003","3372","P003"
"3373.P001","3373","P001"
"3373.P002","3373","P002"
"3373.P003","3373","P003"
"3400.P001","3400","P001"
"3400.P002","3400","P002"
"3400.P003","3400","P003"
"3410.P001","3410","P001"
"3410.P002","3410","P002"
"3410.P003","3410","P003"
"3414.P001","3414","P001"
"3414.P002","3414","P002"
"3414.P003","3414","P003"
"3416.P001","3416","P001"
"3416.P002","3416","P002"
"3416.P003","3416","P003"
"3419.P001","3419","P001"
"3419.P002","3419","P002"
"3419.P003","3419","P003"
"3422.P001","3422","P001"
"3422.P002","3422","P002"
"3422.P003","3422","P003"
"3424.P001","3424","P001"
"3424.P002","3424","P002"
"3424.P003","3424","P003"
"3429.P001","3429","P001"
"3429.P002","3429","P002"
"3429.P003","3429","P003"
"3432.P001","3432","P001"
"3432.P002","3432","P002"
"3432.P003","3432","P003"
"3449.P001","3449","P001"
"3449.P002","3449","P002"
"3449.P003","3449","P003"
"3492.P001","3492","P001"
"3492.P002","3492","P002"
"3492.P003","3492","P003"
"3493.P001","3493","P001"
"3493.P002","3493","P002"
"3493.P003","3493","P003"
"3495.P001","3495","P001"
"3495.P002","3495","P002"
"3495.P003","3495","P003"
"3496.P001","3496","P001"
"3496.P002","3496","P002"
"3496.P003","3496","P003"
"3499.P001","3499","P001"
"3499.P002","3499","P002"
"3499.P003","3499","P003"
"3503.P001","3503","P001"
"3503.P002","3503","P002"
"3503.P003","3503","P003"
"3507.P001","3507","P001"
"3507.P002","3507","P002"
"3507.P003","3507","P003"
"3510.P001","3510","P001"
"3510.P002","3510","P002"
"3510.P003","3510","P003"
"3512.P001","3512","P001"
"3512.P002","3512","P002"
"3512.P003","3512","P003"
"3513.P001","3513","P001"
"3513.P002","3513","P002"
"3513.P003","3513","P003"
"3516.P001","3516","P001"
"3516.P002","3516","P002"
"3516.P003","3516","P003"
"3517.P001","3517","P001"
"3517.P002","3517","P002"
"3517.P003","3517","P003"
"3521.P001","3521","P001"
"3521.P002","3521","P002"
"3521.P003","3521","P003"
"3522.P001","3522","P001"
"3522.P002","3522","P002"
"3522.P003","3522","P003"
"3523.P001","3523","P001"
"3523.P002","3523","P002"
"3523.P003","3523","P003"
"3524.P001","3524","P001"
"3524.P002","3524","P002"
"3524.P003","3524","P003"
"3526.P001","3526","P001"
"3526.P002","3526","P002"
"3526.P003","3526","P003"
"3535.P001","3535","P001"
"3535.P002","3535","P002"
"3535.P003","3535","P003"
"3537.P001","3537","P001"
"3537.P002","3537","P002"
"3537.P003","3537","P003"
"3540.P001","3540","P001"
"3540.P002","3540","P002"
"3540.P003","3540","P003"
"3541.P001","3541","P001"
"3541.P002","3541","P002"
"3541.P003","3541","P003"
"3542.P001","3542","P001"
"3542.P002","3542","P002"
"3542.P003","3542","P003"
"3545.P001","3545","P001"
"3545.P002","3545","P002"
"3545.P003","3545","P003"
"3550.P001","3550","P001"
"3550.P002","3550","P002"
"3550.P003","3550","P003"
"3551.P001","3551","P001"
"3551.P002","3551","P002"
"3551.P003","3551","P003"
"3556.P001","3556","P001"
"3556.P002","3556","P002"
"3556.P003","3556","P003"
"3557.P001","3557","P001"
"3557.P002","3557","P002"
"3557.P003","3557","P003"
"3558.P001","3558","P001"
"3558.P002","3558","P002"
"3558.P003","3558","P003"
"3560.P001","3560","P001"
"3560.P002","3560","P002"
"3560.P003","3560","P003"
"3564.P001","3564","P001"
"3564.P002","3564","P002"
